movieId,title,genres,year,avg_rating,n_ratings,genreIDs_1,genreIDs_2,genreIDs_3,genreIDs_4,genreIDs_5,genreIDs_6,genreIDs_7,genreIDs_8,genreIDs_9,genreIDs_10
32469,"We're No Angels",Comedy|Crime|Drama,1955,4.5,1,4,7,9,,,,,,,
32511,"Touch of Zen, A",Action|Adventure,1971,4.5,1,1,8,,,,,,,,
32515,"Walker",Adventure|Drama|War|Western,1987,2.5,1,1,7,14,18,,,,,,
32554,"Memories",Animation|Fantasy|Sci-Fi|Thriller,1995,3.83333333333333,3,2,5,10,13,,,,,,
32582,"Wild Parrots of Telegraph Hill, The",Documentary,2003,4.75,2,16,,,,,,,,,
32584,"Ballad of Jack and Rose, The",Drama,2005,3.125,4,7,,,,,,,,,
32587,"Sin City",Action|Crime|Film-Noir|Mystery|Thriller,2005,3.85714285714286,84,8,9,10,12,19,,,,,
32589,"Beauty Shop",Comedy,2005,2,1,4,,,,,,,,,
32596,"Sahara",Action|Adventure|Comedy,2005,3.07142857142857,7,1,4,8,,,,,,,
32598,"Fever Pitch",Comedy|Romance,2005,2.9375,8,4,6,,,,,,,,
32600,"Eros",Drama,2004,3.5,1,7,,,,,,,,,
32620,"Not on the Lips",Comedy|Musical|Romance,2003,3.5,1,4,6,15,,,,,,,
32632,"Electra Glide in Blue",Action|Crime,1973,3.5,1,8,9,,,,,,,,
32649,"Special Day, A",Drama|War,1977,4,1,7,14,,,,,,,,
32657,"Man Who Planted Trees, The",Animation|Drama,1987,4.25,4,2,7,,,,,,,,
32659,"Tanguy",Comedy,2001,2.5,1,4,,,,,,,,,
32666,"National Lampoon's Lady Killers",Comedy,2003,1,1,4,,,,,,,,,
32728,"Little Girl Who Lives Down the Lane, The",Drama|Mystery|Thriller,1976,4,1,7,10,12,,,,,,,
32743,"Ringu 0: Bâsudei",Drama|Horror|Thriller,2000,3,1,7,10,11,,,,,,,
32770,"Brothers",Drama,2004,4.25,2,7,,,,,,,,,
32799,"Maidens in Uniform",Drama|Romance,1931,3.5,1,6,7,,,,,,,,
32862,"With Six You Get Eggroll",Comedy|Romance,1968,4,1,4,6,,,,,,,,
32875,"Holiday",Comedy,1949,3,1,4,,,,,,,,,
32892,"Ivan's Childhood",Drama|War,1962,2.75,2,7,14,,,,,,,,
32898,"Trip to the Moon, A",Action|Adventure|Fantasy|Sci-Fi,1902,3.5,5,1,5,8,13,,,,,,
32906,"Ascent, The",Drama|War,1977,3.5,1,7,14,,,,,,,,
32914,"Carrie",Drama|Horror|Thriller,2002,3,1,7,10,11,,,,,,,
32917,"Boccaccio '70",Comedy|Fantasy|Romance,1962,4,1,4,5,6,,,,,,,
33004,"Hitchhiker's Guide to the Galaxy, The",Adventure|Comedy|Sci-Fi,2005,3.42045454545455,44,1,4,13,,,,,,,
33085,"Amityville Horror, The",Horror|Thriller,2005,2.25,6,10,11,,,,,,,,
33090,"Mutant Aliens",Animation|Comedy|Sci-Fi,2001,4,2,2,4,13,,,,,,,
33124,"Before the Fall",Drama|War,2004,3.5,1,7,14,,,,,,,,
33126,"Frisco Kid, The",Comedy|Western,1979,2.5,1,4,18,,,,,,,,
33132,"State Property 2",Action|Crime|Drama,2005,1.5,1,7,8,9,,,,,,,
33138,"Palindromes",Adventure|Comedy|Drama,2004,5,1,1,4,7,,,,,,,
33145,"Lot Like Love, A",Comedy|Drama|Romance,2005,3,6,4,6,7,,,,,,,
33148,"King's Ransom",Comedy|Crime,2005,2.5,1,4,9,,,,,,,,
33154,"Enron: The Smartest Guys in the Room",Documentary,2005,4,6,16,,,,,,,,,
33158,"xXx: State of the Union",Action|Crime|Thriller,2005,2,5,8,9,10,,,,,,,
33162,"Kingdom of Heaven",Action|Drama|Romance|War,2005,3.5,17,6,7,8,14,,,,,,
33164,"House of Wax",Horror|Thriller,2005,1.83333333333333,6,10,11,,,,,,,,
33166,"Crash",Crime|Drama,2004,3.89,50,7,9,,,,,,,,
33171,"Mysterious Skin",Drama|Mystery,2004,2,2,7,12,,,,,,,,
33188,"Mischief",Comedy|Romance,1985,2.5,1,4,6,,,,,,,,
33201,"Between Your Legs",Drama|Mystery|Romance|Thriller,1999,4.5,1,6,7,10,12,,,,,,
33237,"San Francisco",Drama|Musical|Romance,1936,4,1,6,7,15,,,,,,,
33294,"Vampire Hunter D",Animation|Fantasy|Horror,1985,2.5,1,2,5,11,,,,,,,
33310,"Common Thread, A",Drama|Romance,2004,4.5,1,6,7,,,,,,,,
33312,"Cocoanuts, The",Comedy|Musical,1929,3.5,1,4,15,,,,,,,,
33421,"Dear Wendy",Drama,2005,3.66666666666667,3,7,,,,,,,,,
33435,"Los Angeles Plays Itself",Documentary,2003,3.5,1,16,,,,,,,,,
33437,"Unleashed",Action|Crime|Drama|Thriller,2005,3.44444444444444,9,7,8,9,10,,,,,,
33493,"Star Wars: Episode III - Revenge of the Sith",Action|Adventure|Sci-Fi,2005,3.42948717948718,78,1,8,13,,,,,,,
33495,"Kicking & Screaming",Comedy,2005,2.64285714285714,7,4,,,,,,,,,
33499,"Monster-in-Law",Comedy|Romance,2005,2.5,4,4,6,,,,,,,,
33558,"Snow Walker, The",Adventure|Drama,2003,3,1,1,7,,,,,,,,
33564,"Divorce - Italian Style",Comedy,1961,4.5,2,4,,,,,,,,,
33615,"Madagascar",Adventure|Animation|Children|Comedy,2005,3.375,40,1,2,3,4,,,,,,
33629,"Airborne",Adventure|Comedy,1993,2.5,1,1,4,,,,,,,,
33639,"Mad Hot Ballroom",Children|Documentary,2005,3.33333333333333,3,3,16,,,,,,,,
33644,"Dominion: Prequel to the Exorcist",Horror|Thriller,2005,2.5,1,10,11,,,,,,,,
33646,"Longest Yard, The",Comedy|Drama,2005,3.11111111111111,9,4,7,,,,,,,,
33649,"Saving Face",Comedy|Drama|Romance,2004,5,1,4,6,7,,,,,,,
33660,"Cinderella Man",Drama|Romance,2005,4.08823529411765,17,6,7,,,,,,,,
33669,"Sisterhood of the Traveling Pants, The",Adventure|Comedy|Drama,2005,3.07142857142857,7,1,4,7,,,,,,,
33672,"Lords of Dogtown",Action|Comedy|Drama,2005,3,7,4,7,8,,,,,,,
33677,"Rock School",Documentary,2005,3.5,3,16,,,,,,,,,
33679,"Mr. & Mrs. Smith",Action|Adventure|Comedy|Romance,2005,3.27966101694915,59,1,4,6,8,,,,,,
33681,"Adventures of Sharkboy and Lavagirl 3-D, The",Action|Adventure|Children|Fantasy,2005,1.75,2,1,3,5,8,,,,,,
33683,"High Tension",Horror|Thriller,2003,3.75,2,10,11,,,,,,,,
33725,"It's All Gone Pete Tong",Comedy|Drama|Musical,2004,3.16666666666667,3,4,7,15,,,,,,,
33779,"Eddie Izzard: Dress to Kill",Comedy,1999,4.5,2,4,,,,,,,,,
33781,"Quo Vadis",Drama|Romance,1951,3,2,6,7,,,,,,,,
33794,"Batman Begins",Action|Crime|IMAX,2005,3.86206896551724,116,8,9,17,,,,,,,
33801,"Godzilla: Final Wars",Action|Adventure|Fantasy|Sci-Fi,2004,3,1,1,5,8,13,,,,,,
33815,"Perfect Man, The",Comedy|Drama|Romance,2005,3,2,4,6,7,,,,,,,
33826,"Saint Ralph",Comedy|Drama,2004,2.5,1,4,7,,,,,,,,
33830,"Herbie: Fully Loaded",Adventure|Comedy|Romance,2005,3.16666666666667,3,1,4,6,,,,,,,
33834,"Land of the Dead",Action|Horror|Thriller,2005,3.125,4,8,10,11,,,,,,,
33836,"Bewitched",Comedy|Fantasy|Romance,2005,2.26923076923077,13,4,5,6,,,,,,,
33838,"Rize",Documentary,2005,3.5,1,16,,,,,,,,,
33880,"Me and You and Everyone We Know",Comedy|Drama,2005,3.75,4,4,7,,,,,,,,
33893,"Perfect Crime, The",Comedy|Crime|Thriller,2004,4.5,1,4,9,10,,,,,,,
33896,"3 Extremes",Horror,2004,3.33333333333333,3,11,,,,,,,,,
33903,"Edukators, The",Comedy|Crime|Drama|Romance,2004,4,5,4,6,7,9,,,,,,
33966,"Cop and ½",Comedy,1993,1.5,1,4,,,,,,,,,
34018,"At the Circus",Comedy|Musical,1939,3,1,4,15,,,,,,,,
34048,"War of the Worlds",Action|Adventure|Sci-Fi|Thriller,2005,3.15,50,1,8,10,13,,,,,,
34072,"March of the Penguins",Documentary,2005,3.55555555555556,18,16,,,,,,,,,
34129,"Rebound",Comedy,2005,3,1,4,,,,,,,,,
34143,"Dark Water",Drama|Horror|Thriller,2005,2,3,7,10,11,,,,,,,
34148,"Beat That My Heart Skipped, The",Drama,2005,3,2,7,,,,,,,,,
34150,"Fantastic Four",Action|Adventure|Sci-Fi,2005,2.76388888888889,36,1,8,13,,,,,,,
34153,"Murderball",Documentary,2005,3.83333333333333,3,16,,,,,,,,,
34162,"Wedding Crashers",Comedy|Romance,2005,3.50862068965517,58,4,6,,,,,,,,
34164,"Happy Endings",Comedy|Drama,2005,3.5,1,4,7,,,,,,,,
34271,"Hustle & Flow",Crime|Drama,2005,3.75,4,7,9,,,,,,,,
34292,"Hardware",Action|Horror|Sci-Fi,1990,1.5,1,8,11,13,,,,,,,
34312,"Calcium Kid, The",Comedy,2004,5,1,4,,,,,,,,,
34319,"Island, The",Action|Sci-Fi|Thriller,2005,3.35483870967742,31,8,10,13,,,,,,,
34321,"Bad News Bears",Children|Comedy,2005,3,3,3,4,,,,,,,,
34323,"Devil's Rejects, The",Action|Crime|Horror,2005,3.71428571428571,7,8,9,11,,,,,,,
34326,"Last Days",Drama,2005,3,2,7,,,,,,,,,
34330,"November",Drama|Mystery,2004,3,1,7,12,,,,,,,,
34332,"Sky High",Action|Adventure|Children|Comedy,2005,2.91666666666667,6,1,3,4,8,,,,,,
34334,"Stealth",Action|Adventure|Sci-Fi|Thriller,2005,2.5,5,1,8,10,13,,,,,,
34336,"Must Love Dogs",Comedy|Romance,2005,2,4,4,6,,,,,,,,
34338,"Aristocrats, The",Comedy|Documentary,2005,3.35,10,4,16,,,,,,,,
34359,"Georgy Girl",Comedy,1966,4,1,4,,,,,,,,,
34397,"Order, The",Action|Adventure|Drama|Thriller,2001,3,1,1,7,8,10,,,,,,
34405,"Serenity",Action|Adventure|Sci-Fi,2005,3.94,50,1,8,13,,,,,,,
34437,"Broken Flowers",Comedy|Drama,2005,3.47619047619048,21,4,7,,,,,,,,
34450,"Miracles - Mr. Canton and Lady Rose",Action|Comedy|Crime|Drama,1989,4.5,1,4,7,8,9,,,,,,
34482,"Browning Version, The",Drama,1951,NaN,NaN,7,,,,,,,,,
34520,"Dukes of Hazzard, The",Action|Adventure|Comedy,2005,2.08333333333333,12,1,4,8,,,,,,,
34523,"The Chumscrubber",Comedy|Drama,2005,2,3,4,7,,,,,,,,
34528,"Junebug",Comedy|Drama,2005,3.66666666666667,3,4,7,,,,,,,,
34530,"Deuce Bigalow: European Gigolo",Comedy,2005,2.83333333333333,3,4,,,,,,,,,
34532,"Skeleton Key, The",Drama|Horror|Mystery|Thriller,2005,3,4,7,10,11,12,,,,,,
34534,"Four Brothers",Action|Crime|Drama,2005,3.57142857142857,7,7,8,9,,,,,,,
34536,"The Great Raid",Action|Drama|War,2005,3.16666666666667,3,7,8,14,,,,,,,
34540,"Pretty Persuasion",Comedy|Drama,2005,3,1,4,7,,,,,,,,
34542,"Grizzly Man",Documentary,2005,3.7,5,16,,,,,,,,,
34800,"Private Resort",Comedy,1985,1.5,1,4,,,,,,,,,
34811,"Pusher II: With Blood on My Hands",Action|Crime|Drama|Thriller,2004,2.5,1,7,8,9,10,,,,,,
35015,"Duma",Adventure|Drama,2005,3.5,1,1,7,,,,,,,,
35347,"Animal Farm",Animation|Drama,1954,1,1,2,7,,,,,,,,
35807,"Teahouse of the August Moon, The",Comedy,1956,4,1,4,,,,,,,,,
35836,"40-Year-Old Virgin, The",Comedy|Romance,2005,3.5472972972973,74,4,6,,,,,,,,
35957,"Red Eye",Horror|Thriller,2005,3.38888888888889,9,10,11,,,,,,,,
36276,"Hidden",Drama|Mystery|Thriller,2005,2.5,2,7,10,12,,,,,,,
36289,"Asterix & Obelix vs. Caesar",Adventure|Children|Comedy|Fantasy,1999,4,1,1,3,4,5,,,,,,
36363,"Kin-Dza-Dza!",Comedy|Drama|Sci-Fi,1986,3.75,2,4,7,13,,,,,,,
36397,"Valiant",Adventure|Animation|Children|Comedy|Fantasy|War,2005,1.5,1,1,2,3,4,5,14,,,,
36401,"Brothers Grimm, The",Comedy|Fantasy|Horror|Thriller,2005,2.625,20,4,5,10,11,,,,,,
36477,"Baxter, The",Comedy|Drama|Romance,2005,4,1,4,6,7,,,,,,,
36509,"Cave, The",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,2005,2.66666666666667,3,1,8,10,11,12,13,,,,
36517,"Constant Gardener, The",Drama|Thriller,2005,3.46153846153846,13,7,10,,,,,,,,
36519,"Transporter 2",Action|Crime|Thriller,2005,3.21875,16,8,9,10,,,,,,,
36525,"Just Like Heaven",Comedy|Fantasy|Romance,2005,2.6875,8,4,5,6,,,,,,,
36527,"Proof",Drama,2005,3.57142857142857,7,7,,,,,,,,,
36529,"Lord of War",Action|Crime|Drama|Thriller|War,2005,3.71428571428571,35,7,8,9,10,14,,,,,
36533,"Cry_Wolf",Drama|Horror|Mystery|Thriller,2005,2.25,2,7,10,11,12,,,,,,
36535,"Everything Is Illuminated",Comedy|Drama,2005,3.77777777777778,9,4,7,,,,,,,,
36537,"Thumbsucker",Comedy|Drama,2005,3.33333333333333,3,4,7,,,,,,,,
36708,"Family Guy Presents Stewie Griffin: The Untold Story",Adventure|Animation|Comedy,2005,3.70833333333333,12,1,2,4,,,,,,,
36850,"Police Story 2",Action|Comedy|Crime|Thriller,1988,3.75,2,4,8,9,10,,,,,,
36931,"New Police Story",Action|Crime|Drama,2004,3.5,1,7,8,9,,,,,,,
37211,"Go West",Comedy|Musical|Western,1940,3,1,4,15,18,,,,,,,
37240,"Why We Fight",Documentary,2005,3.5,4,16,,,,,,,,,
37380,"Doom",Action|Horror|Sci-Fi,2005,2.15,10,8,11,13,,,,,,,
37382,"Domino",Crime|Drama|Thriller,2005,2.875,8,7,9,10,,,,,,,
37384,"Waiting...",Comedy,2005,3.26923076923077,13,4,,,,,,,,,
37386,"Aeon Flux",Action|Sci-Fi,2005,2.76190476190476,21,8,13,,,,,,,,
37444,"Frankenstein 90",Comedy|Horror|Romance,1984,4,1,4,6,11,,,,,,,
37475,"Unfinished Life, An",Drama,2005,3,1,7,,,,,,,,,
37477,"Man, The",Action|Comedy|Crime,2005,2.5,1,4,8,9,,,,,,,
37495,"Survive Style 5+",Fantasy|Mystery|Romance|Thriller,2004,3.5,1,5,6,10,12,,,,,,
37545,"Woyzeck",Drama,1979,3.25,2,7,,,,,,,,,
37720,"Exorcism of Emily Rose, The",Crime|Drama|Horror|Thriller,2005,2.91666666666667,6,7,9,10,11,,,,,,
37727,"Flightplan",Action|Drama|Thriller,2005,2.86363636363636,11,7,8,10,,,,,,,
37729,"Corpse Bride",Animation|Comedy|Fantasy|Musical|Romance,2005,3.53409090909091,44,2,4,5,6,15,,,,,
37731,"Green Street Hooligans",Crime|Drama,2005,3.72222222222222,9,7,9,,,,,,,,
37733,"History of Violence, A",Action|Crime|Drama|Thriller,2005,3.5,27,7,8,9,10,,,,,,
37736,"Oliver Twist",Drama,2005,3.5,3,7,,,,,,,,,
37739,"Greatest Game Ever Played, The",Drama,2005,3.3,5,7,,,,,,,,,
37741,"Capote",Crime|Drama,2005,3.8695652173913,23,7,9,,,,,,,,
37830,"Final Fantasy VII: Advent Children",Action|Adventure|Animation|Fantasy|Sci-Fi,2004,3.55,10,1,2,5,8,13,,,,,
37844,"Roll Bounce",Comedy|Drama|Romance,2005,2,1,4,6,7,,,,,,,
37853,"Into the Blue",Action|Adventure|Crime|Thriller,2005,2.5,2,1,8,9,10,,,,,,
37857,"MirrorMask",Adventure|Children|Drama|Fantasy,2005,3.61111111111111,9,1,3,5,7,,,,,,
38038,"Wallace & Gromit in The Curse of the Were-Rabbit",Adventure|Animation|Children|Comedy,2005,3.63333333333333,30,1,2,3,4,,,,,,
38061,"Kiss Kiss Bang Bang",Comedy|Crime|Mystery|Thriller,2005,4.07142857142857,35,4,9,10,12,,,,,,
38095,"Bittersweet Life, A",Action|Crime|Drama,2005,4.16666666666667,3,7,8,9,,,,,,,
38159,"Short Film About Love, A",Drama|Romance,1988,4.5,1,6,7,,,,,,,,
38164,"All This, and Heaven Too",Drama|Romance,1940,4,1,6,7,,,,,,,,
38198,"Darwin's Nightmare",Documentary,2004,4,1,16,,,,,,,,,
38294,"Beowulf & Grendel",Action|Adventure|Drama|Fantasy,2005,2.5,1,1,5,7,8,,,,,,
38304,"No Direction Home: Bob Dylan",Documentary,2005,4.625,4,16,,,,,,,,,
38388,"Goal! The Dream Begins",Drama,2005,4.25,2,7,,,,,,,,,
38583,"Wraith, The",Action|Horror|Sci-Fi|Thriller,1986,2.5,1,8,10,11,13,,,,,,
38798,"In Her Shoes",Comedy|Drama,2005,3.125,4,4,7,,,,,,,,
38886,"Squid and the Whale, The",Comedy|Drama,2005,3.44444444444444,9,4,7,,,,,,,,
38992,"Two for the Money",Drama,2005,3.5,1,7,,,,,,,,,
39183,"Brokeback Mountain",Drama|Romance,2005,3.55882352941176,34,6,7,,,,,,,,
39231,"Elizabethtown",Comedy|Drama|Romance,2005,3.5,4,4,6,7,,,,,,,
39234,"North Country",Drama,2005,3.5,4,7,,,,,,,,,
39292,"Good Night, and Good Luck.",Crime|Drama,2005,3.775,20,7,9,,,,,,,,
39307,"Dreamer: Inspired by a True Story",Children|Drama,2005,2.5,1,3,7,,,,,,,,
39381,"Proposition, The",Crime|Drama|Western,2005,3.5625,8,7,9,18,,,,,,,
39400,"Fog, The",Action|Horror|Mystery|Thriller,2005,2.1,5,8,10,11,12,,,,,,
39414,"Shopgirl",Comedy|Drama|Romance,2005,3,7,4,6,7,,,,,,,
39427,"Stay",Thriller,2005,3,4,10,,,,,,,,,
39435,"Legend of Zorro, The",Action|Adventure|Drama|Western,2005,2.9,5,1,7,8,18,,,,,,
39444,"Weather Man, The",Comedy|Drama,2005,3.38888888888889,9,4,7,,,,,,,,
39446,"Saw II",Horror|Thriller,2005,2.80769230769231,13,10,11,,,,,,,,
39449,"Prime",Comedy|Drama|Romance,2005,2.6,5,4,6,7,,,,,,,
39516,"Don't Move",Drama,2004,4.5,1,7,,,,,,,,,
39715,"American Pie Presents: Band Camp",Comedy,2005,2.14285714285714,7,4,,,,,,,,,
39801,"Great Yokai War, The",Adventure|Comedy|Fantasy|Horror,2005,2.75,2,1,4,5,11,,,,,,
39869,"Manderlay",Drama,2005,4.125,4,7,,,,,,,,,
40148,"Revolver",Crime|Drama|Thriller,2005,3.35714285714286,7,7,9,10,,,,,,,
40278,"Jarhead",Action|Drama|War,2005,3.67647058823529,17,7,8,14,,,,,,,
40339,"Chicken Little",Action|Adventure|Animation|Children|Comedy|Sci-Fi,2005,2.28571428571429,7,1,2,3,4,8,13,,,,
40412,"Dead Man's Shoes",Crime|Thriller,2004,4.75,2,9,10,,,,,,,,
40414,"Joyeux Noël",Drama|War,2005,3.7,5,7,14,,,,,,,,
40478,"Night of the Lepus",Horror|Sci-Fi|Thriller,1972,2.5,1,10,11,13,,,,,,,
40491,"Match Factory Girl, The",Comedy|Drama,1990,5,1,4,7,,,,,,,,
40578,"Sword of the Beast",Action|Drama,1965,3,1,7,8,,,,,,,,
40581,"Just Friends",Comedy|Romance,2005,2.91666666666667,6,4,6,,,,,,,,
40583,"Syriana",Drama|Thriller,2005,3.53125,16,7,10,,,,,,,,
40597,"One-Way Ticket to Mombasa",Comedy|Drama,2002,2,1,4,7,,,,,,,,
40614,"Derailed",Drama|Thriller,2005,3.25,4,7,10,,,,,,,,
40617,"Creep",Horror|Thriller,2004,3,1,10,11,,,,,,,,
40629,"Pride & Prejudice",Drama|Romance,2005,3.55555555555556,27,6,7,,,,,,,,
40697,"Babylon 5",Sci-Fi,NaN,2.25,2,13,,,,,,,,,
40723,"Wolf Creek",Crime|Horror|Thriller,2005,3.25,4,9,10,11,,,,,,,
40732,"Descent, The",Adventure|Drama|Horror|Thriller,2005,3.54545454545455,11,1,7,10,11,,,,,,
40815,"Harry Potter and the Goblet of Fire",Adventure|Fantasy|Thriller|IMAX,2005,3.8169014084507,71,1,5,10,17,,,,,,
40819,"Walk the Line",Drama|Musical|Romance,2005,3.75641025641026,39,6,7,15,,,,,,,
40826,"Rent",Drama|Musical|Romance,2005,3.15,10,6,7,15,,,,,,,
40851,"Zathura",Action|Adventure|Children|Fantasy,2005,3.375,4,1,3,5,8,,,,,,
40870,"C.R.A.Z.Y.",Drama,2005,3.5,2,7,,,,,,,,,
40946,"Sarah Silverman: Jesus Is Magic",Comedy|Musical,2005,2,2,4,15,,,,,,,,
40955,"Breakfast on Pluto",Comedy|Drama,2005,3.875,4,4,7,,,,,,,,
40959,"Ice Harvest, The",Action|Comedy|Crime|Thriller,2005,3.66666666666667,3,4,8,9,10,,,,,,
40962,"Yours, Mine and Ours",Comedy|Romance,2005,3.33333333333333,3,4,6,,,,,,,,
40966,"Libertine, The",Drama,2004,3.5,1,7,,,,,,,,,
41014,"Bird with the Crystal Plumage, The",Crime|Horror|Mystery|Thriller,1970,4,1,9,10,11,12,,,,,,
41285,"Match Point",Crime|Drama|Romance,2005,3.44117647058824,17,6,7,9,,,,,,,
41527,"Paradise Now",Crime|Drama|Thriller|War,2005,4,2,7,9,10,14,,,,,,
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",Adventure|Children|Fantasy,2005,3.44354838709677,62,1,3,5,,,,,,,
41569,"King Kong",Action|Adventure|Drama|Fantasy|Thriller,2005,3.4,40,1,5,7,8,10,,,,,
41571,"Memoirs of a Geisha",Drama|Romance,2005,3.58333333333333,12,6,7,,,,,,,,
41573,"Family Stone, The",Comedy|Drama|Romance,2005,2.875,8,4,6,7,,,,,,,
41617,"Havoc",Crime|Drama|Romance,2005,2.75,2,6,7,9,,,,,,,
41627,"Samurai Rebellion",Action|Drama,1967,3.5,1,7,8,,,,,,,,
41712,"Room for Romeo Brass, A",Comedy|Drama,1999,4,1,4,7,,,,,,,,
41716,"Matador, The",Comedy|Drama|Thriller,2005,3.21428571428571,7,4,7,10,,,,,,,
41724,"Wal-Mart: The High Cost of Low Price",Documentary,2005,4.5,1,16,,,,,,,,,
41769,"Mozart and the Whale",Comedy|Drama|Romance,2005,2.5,1,4,6,7,,,,,,,
41828,"Don't Look Now: We're Being Shot At",Comedy|War,1966,4.5,1,4,14,,,,,,,,
41863,"Three Burials of Melquiades Estrada, The",Adventure|Crime|Drama,2006,4,5,1,7,9,,,,,,,
41997,"Munich",Action|Crime|Drama|Thriller,2005,3.80952380952381,21,7,8,9,10,,,,,,
42002,"Producers, The",Comedy|Musical,2005,3.38888888888889,9,4,15,,,,,,,,
42004,"Transamerica",Adventure|Comedy|Drama,2005,3.5,6,1,4,7,,,,,,,
42007,"Rumor Has It...",Comedy|Drama|Romance,2005,2.83333333333333,3,4,6,7,,,,,,,
42009,"Cheaper by the Dozen 2",Adventure|Comedy,2005,1.875,4,1,4,,,,,,,,
42011,"Fun with Dick and Jane",Comedy|Crime,2005,2.18181818181818,11,4,9,,,,,,,,
42013,"Ringer, The",Comedy,2005,2.75,4,4,,,,,,,,,
42015,"Casanova",Action|Adventure|Comedy|Drama|Romance,2005,3,3,1,4,6,7,8,,,,,
42018,"Mrs. Henderson Presents",Comedy|Drama,2005,2,2,4,7,,,,,,,,
42176,"Ear, The",Drama|Thriller,1970,4,1,7,10,,,,,,,,
42191,"Luxo Jr.",Animation|Children,1986,3.75,2,2,3,,,,,,,,
42285,"Dentist, The",Horror|Thriller,1996,3,1,10,11,,,,,,,,
42418,"New World, The",Adventure|Drama|Romance,2005,3.2,5,1,6,7,,,,,,,
42422,"Voices of a Distant Star",Animation|Drama|Romance|Sci-Fi,2003,4.5,1,2,6,7,13,,,,,,
42556,"7 Faces of Dr. Lao",Fantasy|Mystery|Western,1964,5,1,5,12,18,,,,,,,
42559,"Samurai Assassin",Action|Adventure|Drama,1965,3,1,1,7,8,,,,,,,
42602,"Boys of Baraka, The",Documentary,2005,3.5,1,16,,,,,,,,,
42632,"Lady Vengeance",Crime|Drama|Mystery|Thriller,2005,4,5,7,9,10,12,,,,,,
42638,"Grand Theft Parsons",Comedy|Drama,2003,2.5,1,4,7,,,,,,,,
42718,"District 13",Action|Crime|Sci-Fi,2004,3.8,5,8,9,13,,,,,,,
42723,"Hostel",Horror,2005,2.86363636363636,11,11,,,,,,,,,
42725,"Grandma's Boy",Comedy,2006,2.57142857142857,7,4,,,,,,,,,
42728,"Tristan & Isolde",Drama|Romance,2006,3.6,5,6,7,,,,,,,,
42730,"Glory Road",Drama,2006,3.75,2,7,,,,,,,,,
42732,"Last Holiday",Comedy,2006,3.5,3,4,,,,,,,,,
42734,"Hoodwinked!",Animation|Children|Comedy,2005,3.25,4,2,3,4,,,,,,,
42738,"Underworld: Evolution",Action|Fantasy|Horror,2006,3.09375,16,5,8,11,,,,,,,
42740,"Looking for Comedy in the Muslim World",Comedy,2005,3.5,1,4,,,,,,,,,
42761,"Casper Meets Wendy",Adventure|Children|Comedy|Fantasy,1998,4.5,1,1,3,4,5,,,,,,
42943,"Revolution",Adventure|Drama|War,1985,2.5,1,1,7,14,,,,,,,
42946,"Project A",Action|Comedy,1983,4,2,4,8,,,,,,,,
43289,"Bird People in China, The",Adventure|Comedy|Drama|Fantasy,1998,4,1,1,4,5,7,,,,,,
43333,"Water",Drama|Romance,2005,3.5,1,6,7,,,,,,,,
43376,"Sophie Scholl: The Final Days",Drama|War,2005,4.625,4,7,14,,,,,,,,
43396,"World's Fastest Indian, The",Drama,2005,3.78571428571429,7,7,,,,,,,,,
43419,"Bandidas",Action|Comedy|Crime|Western,2006,1,1,4,8,9,18,,,,,,
43460,"Tristram Shandy: A Cock and Bull Story",Comedy|Drama,2005,3.33333333333333,3,4,7,,,,,,,,
43549,"Helter Skelter",Action|Crime|Drama|Horror,2004,3.5,1,7,8,9,11,,,,,,
43556,"Annapolis",Drama,2006,2.75,2,7,,,,,,,,,
43558,"Big Momma's House 2",Action|Comedy|Crime,2006,2,1,4,8,9,,,,,,,
43560,"Nanny McPhee",Children|Comedy|Fantasy,2005,3.16666666666667,6,3,4,5,,,,,,,
43677,"Tuskegee Airmen, The",Drama|War,1995,2,1,7,14,,,,,,,,
43679,"Final Destination 3",Horror|Mystery|Thriller,2006,2.83333333333333,9,10,11,12,,,,,,,
43684,"Something New",Comedy|Drama|Romance,2006,4.5,1,4,6,7,,,,,,,
43708,"Block Party",Comedy|Documentary,2005,3.16666666666667,3,4,16,,,,,,,,
43744,"Imagine Me & You",Comedy|Drama|Romance,2005,3.5,1,4,6,7,,,,,,,
43836,"Pink Panther, The",Adventure|Comedy|Crime,2006,2.85714285714286,7,1,4,9,,,,,,,
43869,"Curious George",Adventure|Animation|Children|Comedy,2006,3.5,2,1,2,3,4,,,,,,
43871,"Firewall",Crime|Drama|Thriller,2006,2.75,8,7,9,10,,,,,,,
43904,"When a Stranger Calls",Horror|Thriller,2006,1.3,5,10,11,,,,,,,,
43908,"London",Drama,2005,3,1,7,,,,,,,,,
43912,"Freedomland",Crime|Drama,2006,2,1,7,9,,,,,,,,
43914,"Winter Passing",Drama,2005,4,1,7,,,,,,,,,
43917,"Eight Below",Action|Adventure|Drama|Romance,2006,3,4,1,6,7,8,,,,,,
43919,"Date Movie",Comedy|Romance,2006,0.833333333333333,3,4,6,,,,,,,,
43921,"Running Scared",Action|Crime|Thriller,2006,3.3,5,8,9,10,,,,,,,
43928,"Ultraviolet",Action|Fantasy|Sci-Fi|Thriller,2006,1.92307692307692,13,5,8,10,13,,,,,,
